,property_type,state,region,lat,lon,area_m2
426,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,68
427,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,98
428,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,58
429,apartment,Rio Grande do Norte,Northeast,-5.874449,-35.179714,53
430,apartment,Rio Grande do Norte,Northeast,-5.856121,-35.206604,
431,apartment,Rio Grande do Norte,Northeast,-5.823246445,-35.20947696,119
432,house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,195
433,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,152
434,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,154
435,house,Rio Grande do Norte,Northeast,-5.899978,-35.212097,
436,house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,198
437,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,146
438,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,61
439,apartment,Rio Grande do Norte,Northeast,-5.8633267,-35.2151659,117
440,apartment,Rio Grande do Norte,Northeast,-5.8863451,-35.2125777,69
441,apartment,Rio Grande do Norte,Northeast,-5.8241117,-35.2109014,81
442,house,Rio Grande do Norte,Northeast,-5.9222,-35.209759,160
443,apartment,Rio Grande do Norte,Northeast,-5.877894,-35.176693,55
444,house,Rio Grande do Norte,Northeast,-5.832404,-35.21843,200
445,house,Rio Grande do Norte,Northeast,-5.796079,-35.19823,205
446,house,Rio Grande do Norte,Northeast,-5.881728,-35.21278,190
447,apartment,Rio Grande do Norte,Northeast,-5.817227,-35.206802,166
448,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,215
449,apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,67
450,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,160
451,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,
452,apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,97
453,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
454,apartment,Rio Grande do Norte,Northeast,-5.856661,-35.20356,78
455,apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,86
456,apartment,Rio Grande do Norte,Northeast,-5.819663,-35.209014,
457,apartment,Rio Grande do Norte,Northeast,-5.789765,-35.194874,91
458,apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,
459,house,Rio Grande do Norte,Northeast,-5.825949,-35.195614,219
460,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,125
461,apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,56
462,apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,
463,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,128
464,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,53
465,apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,89
466,apartment,Rio Grande do Norte,Northeast,-5.887515,-35.171822,55
467,apartment,Rio Grande do Norte,Northeast,-5.783394,-35.19595,240
468,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,118
469,house,Rio Grande do Norte,Northeast,-5.889468,-35.173622,
470,apartment,Rio Grande do Norte,Northeast,-5.783839,-35.196815,250
471,apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79
472,house,Rio Grande do Norte,Northeast,-5.906662,-35.257423,210
473,house,Rio Grande do Norte,Northeast,-5.894935,-35.434361,250
474,apartment,Rio Grande do Norte,Northeast,-5.821894,-35.216026,
475,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,91
476,apartment,Rio Grande do Norte,Northeast,-5.846105,-35.212563,206
477,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,152
478,apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,136
479,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,123
480,apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,60
481,house,Rio Grande do Norte,Northeast,-5.866949,-35.23719,200
482,apartment,Rio Grande do Norte,Northeast,-5.798142,-35.207905,154
483,house,Rio Grande do Norte,Northeast,-5.760553,-35.258881,250
484,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,
485,apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,
486,apartment,Rio Grande do Norte,Northeast,-5.862752,-35.199493,96
487,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,98
488,house,Rio Grande do Norte,Northeast,-5.88108,-35.218315,
489,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,151
490,apartment,Rio Grande do Norte,Northeast,-5.81616,-35.224464,152
491,apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,86
492,apartment,Rio Grande do Norte,Northeast,-5.794242,-35.2043,237
493,apartment,Rio Grande do Norte,Northeast,-5.799907,-35.207222,75
494,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,107
495,apartment,Rio Grande do Norte,Northeast,-5.864193,-35.191391,191
496,apartment,Rio Grande do Norte,Northeast,-5.792213,-35.195721,158
497,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,74
498,apartment,Rio Grande do Norte,Northeast,-5.818786,-35.221394,87
499,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
500,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
501,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
502,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
503,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
504,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
505,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
506,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
507,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
508,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
509,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
510,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
511,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,
512,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
513,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
514,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
515,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
516,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
517,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
518,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
519,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,
520,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
521,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
522,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
523,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
524,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
525,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
526,house,Rio Grande do Norte,Northeast,-5.887895,-35.203171,200
527,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,98
528,house,Rio Grande do Norte,Northeast,-5.864021,-35.197937,193
529,apartment,Rio Grande do Norte,Northeast,-5.827745,-35.222172,142
530,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,194
531,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,250
532,apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,200
533,apartment,Rio Grande do Norte,Northeast,-5.85729,-35.200165,201
534,apartment,Rio Grande do Norte,Northeast,-5.782565,-35.194359,
535,apartment,Rio Grande do Norte,Northeast,-5.801235,-35.210121,75
536,apartment,Rio Grande do Norte,Northeast,-5.803891,-35.205769,137
537,apartment,Rio Grande do Norte,Northeast,-5.803812,-35.20274,123
538,apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,107
539,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,
540,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,104
541,apartment,Rio Grande do Norte,Northeast,-5.808438,-35.210823,110
542,house,Rio Grande do Norte,Northeast,-5.451679,-35.357597,139
543,apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,170
544,apartment,Rio Grande do Norte,Northeast,-5.785535,-35.190632,109
545,apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,196
546,apartment,Rio Grande do Norte,Northeast,-5.829534,-35.220299,105
547,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,153
548,apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,129
549,apartment,Rio Grande do Norte,Northeast,-5.862458,-35.196671,136
550,apartment,Rio Grande do Norte,Northeast,-5.818786,-35.221394,90
551,house,Rio Grande do Norte,Northeast,-6.221181,-35.10487,193
552,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,223
553,apartment,Rio Grande do Norte,Northeast,-5.781577,-35.199627,122
554,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,92
555,apartment,Rio Grande do Norte,Northeast,-5.821894,-35.216026,
556,apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,97
557,apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70
558,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
559,apartment,Rio Grande do Norte,Northeast,-5.777443,-35.200443,75
560,apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84
561,apartment,Rio Grande do Norte,Northeast,-5.839291,-35.214767,105
562,apartment,Rio Grande do Norte,Northeast,-5.817833,-35.216408,92
563,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,
564,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,151
565,apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,242
566,apartment,Rio Grande do Norte,Northeast,-5.87902,-35.175814,60
567,apartment,Rio Grande do Norte,Northeast,-5.967866,-35.133655,139
568,apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,96
569,apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70
570,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,69
571,apartment,Rio Grande do Norte,Northeast,-5.866934,-35.191135,74
572,apartment,Rio Grande do Norte,Northeast,-5.783839,-35.196815,228
573,apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79
574,house,Rio Grande do Norte,Northeast,-5.887515,-35.171822,
575,apartment,Rio Grande do Norte,Northeast,-5.801085,-35.218967,160
576,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83
577,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,98
578,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,124
579,apartment,Rio Grande do Norte,Northeast,-5.793281,-35.200413,187
580,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208
581,apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,215
582,house,Rio Grande do Norte,Northeast,-5.9222,-35.209759,150
583,apartment,Rio Grande do Norte,Northeast,-5.796154,-35.209535,
584,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,123
585,apartment,Rio Grande do Norte,Northeast,-5.820261,-35.215515,117
586,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,136
587,apartment,Rio Grande do Norte,Northeast,-5.850518,-35.223087,
588,apartment,Rio Grande do Norte,Northeast,-5.842951,-35.210602,56
589,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,124
590,apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,85
591,apartment,Rio Grande do Norte,Northeast,-5.79978,-35.198227,112
592,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,245
593,apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,
594,apartment,Rio Grande do Norte,Northeast,-5.828803,-35.217594,230
595,apartment,Rio Grande do Norte,Northeast,-5.795572,-35.207481,95
596,apartment,Rio Grande do Norte,Northeast,-5.789936,-35.200417,85
597,apartment,Rio Grande do Norte,Northeast,-5.809025,-35.201096,186
598,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,200
599,house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,250
600,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,64
601,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208
602,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208
603,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208
604,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,208
605,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83
606,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,160
607,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,250
608,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,111
609,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,93
610,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,83
611,house,Rio Grande do Norte,Northeast,-5.868313,-35.230942,180
612,apartment,Rio Grande do Norte,Northeast,-5.793597,-35.204637,
613,apartment,Rio Grande do Norte,Northeast,-5.789681,-35.205444,200
614,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,
615,house,Rio Grande do Norte,Northeast,-5.880754,-35.214054,186
616,apartment,Rio Grande do Norte,Northeast,-5.865048,-35.193447,57
617,apartment,Rio Grande do Norte,Northeast,-5.803752,-35.204224,148
618,apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,185
619,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,93
620,house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,217
621,apartment,Rio Grande do Norte,Northeast,-5.829214,-35.221127,109
622,apartment,Rio Grande do Norte,Northeast,-5.784515,-35.195038,208
623,apartment,Rio Grande do Norte,Northeast,-5.799907,-35.207222,66
624,apartment,Rio Grande do Norte,Northeast,-5.860041,-35.199818,56
625,apartment,Rio Grande do Norte,Northeast,-5.816717,-35.201107,
626,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,85
627,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,123
628,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,161
629,apartment,Rio Grande do Norte,Northeast,-5.879823,-35.18462,79
630,apartment,Rio Grande do Norte,Northeast,-5.785273,-35.19182,192
631,apartment,Rio Grande do Norte,Northeast,-5.791988,-35.19149,180
632,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,108
633,house,Rio Grande do Norte,Northeast,-5.841674,-35.223087,150
634,house,Rio Grande do Norte,Northeast,-5.780723,-35.198303,235
635,house,Rio Grande do Norte,Northeast,-5.864574,-35.212097,144
636,apartment,Rio Grande do Norte,Northeast,-5.800162,-35.211533,106
637,apartment,Rio Grande do Norte,Northeast,-5.823571,-35.220051,102
638,apartment,Rio Grande do Norte,Northeast,-5.791992,-35.194656,60
639,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,116
640,apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,119
641,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,96
642,apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84
643,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,93
644,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,91
645,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,92
646,apartment,Rio Grande do Norte,Northeast,-5.780723,-35.198303,214
647,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,86
648,apartment,Rio Grande do Norte,Northeast,-5.790338,-35.199387,
649,apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,83
650,apartment,Rio Grande do Norte,Northeast,-5.858083,-35.202312,86
651,apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,85
652,apartment,Rio Grande do Norte,Northeast,-5.786566,-35.19046,
653,apartment,Rio Grande do Norte,Northeast,-6.055992,-35.170876,173
654,apartment,Rio Grande do Norte,Northeast,-6.055992,-35.170876,
655,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,200
656,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,100
657,apartment,Rio Grande do Norte,Northeast,-5.814371,-35.234077,70
658,apartment,Rio Grande do Norte,Northeast,-5.88346,-35.180206,53
659,apartment,Rio Grande do Norte,Northeast,-5.824264,-35.210854,81
660,house,Rio Grande do Norte,Northeast,-5.892727,-35.205231,219
661,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,57
662,apartment,Rio Grande do Norte,Northeast,-5.889468,-35.173622,90
663,apartment,Rio Grande do Norte,Northeast,-5.857302,-35.190117,196
664,apartment,Rio Grande do Norte,Northeast,-5.886699,-35.212097,74
665,apartment,Rio Grande do Norte,Northeast,-5.887515,-35.171822,56
666,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,77
667,apartment,Rio Grande do Norte,Northeast,-5.788292,-35.202212,85
668,apartment,Rio Grande do Norte,Northeast,-5.892727,-35.205231,82
669,apartment,Rio Grande do Norte,Northeast,-5.864574,-35.212097,
670,apartment,Rio Grande do Norte,Northeast,-5.819644,-35.209047,119
671,apartment,Rio Grande do Norte,Northeast,-5.788958,-35.200184,170
672,apartment,Rio Grande do Norte,Northeast,-5.816746,-35.216221,107
673,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,164
674,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,
675,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,164
676,apartment,Rio Grande do Norte,Northeast,-5.818406,-35.208733,166
677,apartment,Rio Grande do Norte,Northeast,-5.79352,-35.200447,
678,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,92
679,apartment,Rio Grande do Norte,Northeast,-5.879033,-35.195614,84
680,apartment,Rio Grande do Norte,Northeast,-5.828613,-35.219963,98
681,apartment,Rio Grande do Norte,Northeast,-5.795409,-35.19981,238
682,house,Rio Grande do Norte,Northeast,-5.914487,-35.22768,208
683,house,Rio Grande do Norte,Northeast,-5.79978,-35.198227,184
684,apartment,Rio Grande do Norte,Northeast,-5.842951,-35.210602,
685,house,Rio Grande do Norte,Northeast,-5.828803,-35.217594,150
686,apartment,Rio Grande do Norte,Northeast,-5.825949,-35.195614,54
687,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,70
688,apartment,Rio Grande do Norte,Northeast,-5.794314,-35.202095,188
689,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,57
690,house,Rio Grande do Norte,Northeast,-5.917292,-35.217594,240
691,apartment,Rio Grande do Norte,Northeast,-5.975667,-35.131004,56
692,house,Rio Grande do Norte,Northeast,-5.864574,-35.212097,236
693,apartment,Rio Grande do Norte,Northeast,-5.818601,-35.217423,102
694,apartment,Rio Grande do Norte,Northeast,-5.820151,-35.209772,231
695,apartment,Rio Grande do Norte,Northeast,-5.906662,-35.257423,83
696,apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,164
697,apartment,Rio Grande do Norte,Northeast,-5.822789,-35.224464,
698,apartment,Rio Grande do Norte,Northeast,-5.887895,-35.203171,83
699,apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,86
700,apartment,Rio Grande do Norte,Northeast,-5.781577,-35.199627,239
701,apartment,Rio Grande do Norte,Northeast,-5.795572,-35.207481,
702,apartment,Rio Grande do Norte,Northeast,-5.827611,-35.219612,95
703,apartment,Rio Grande do Norte,Northeast,-5.817833,-35.216408,101
704,apartment,Rio Grande do Norte,Northeast,-5.799428,-35.195614,187
705,house,Rio Grande do Norte,Northeast,-5.879033,-35.195614,180
706,apartment,Rio Grande do Norte,Northeast,-5.801865,-35.207977,106
707,apartment,Rio Grande do Norte,Northeast,-5.865048,-35.193447,217
708,apartment,Rio Grande do Norte,Northeast,-5.787264,-35.199451,191
709,house,Rio Grande do Norte,Northeast,-5.849835,-35.243961,250
710,apartment,Rio Grande do Norte,Northeast,-5.812777,-35.221756,160
711,apartment,Rio Grande do Norte,Northeast,-5.793281,-35.200413,184
712,apartment,Rio Grande do Norte,Northeast,-5.786181,-35.189861,180
713,apartment,Rio Grande do Norte,Northeast,-5.800162,-35.211533,56
714,house,Rio Grande do Norte,Northeast,-5.67654,-35.280762,176
715,apartment,Rio Grande do Norte,Northeast,-5.820581,-35.222265,107
716,house,Rio Grande do Norte,Northeast,-5.86035,-35.2559,165
717,house,Rio Grande do Norte,Northeast,-5.857302,-35.190117,200
718,apartment,Rio Grande do Norte,Northeast,-5.968059,-35.135522,97
